fulcrum_id,created_at,updated_at,created_by,updated_by,system_created_at,system_updated_at,version,status,project,assigned_to,latitude,longitude,geometry,c_label,worms_on_sample,approximate_number_of_worms,photos,photos_caption,photos_url,date,time,gps_altitude,gps_horizontal_accuracy,gps_vertical_accuracy,gps_speed,gps_course
0eecc3c6-91c2-477d-8f79-99d5b43bca92,2019-09-05 17:33:50 UTC,2019-09-05 17:56:46 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:02 UTC,2019-09-06 17:08:02 UTC,1,,HawaiiOctober2018,,42.0564786,-87.6737639,POINT (-87.6737639 42.0564786),3ee6238b-13cb-4c20-b532-e6591d3d612f,Tracks,,01327891-2e83-441c-8148-d7ffa6af8c3b,,https://web.fulcrumapp.com/photos/view?photos=01327891-2e83-441c-8148-d7ffa6af8c3b,2019-09-05,12:33,162.5,12.9,,,
85c97798-ef5f-45f3-8955-819e6dec4743,2019-09-05 17:57:41 UTC,2019-09-05 18:01:58 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:03 UTC,2019-09-06 17:08:03 UTC,1,,HawaiiOctober2018,,42.0564828,-87.6737583,POINT (-87.6737583 42.0564828),6f9c6c6b-5138-41f6-95ea-0764ebc95664,Yes,Very Few (1-3),c2b3edb2-3eb6-46ad-90ff-aad1d2fd9cca,,https://web.fulcrumapp.com/photos/view?photos=c2b3edb2-3eb6-46ad-90ff-aad1d2fd9cca,2019-09-05,12:57,162.700012207031,16.75,,,
a9e498a9-e113-4367-98ee-4662d445eb6c,2019-09-05 18:02:49 UTC,2019-09-05 18:05:47 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:03 UTC,2019-09-06 17:08:03 UTC,1,,HawaiiOctober2018,,42.0564748,-87.673753,POINT (-87.673753 42.0564748),9e84d66f-ff0b-4b79-a180-df7fa684220b,Yes,Few (4-10),73913d83-89e6-4988-b6e6-284512b30e09,,https://web.fulcrumapp.com/photos/view?photos=73913d83-89e6-4988-b6e6-284512b30e09,2019-09-05,13:02,162.5,13.823,,,
221e4cff-82c1-48f9-a8aa-043e80e57ccf,2019-09-05 18:06:34 UTC,2019-09-05 18:08:55 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:04 UTC,2019-09-06 17:08:04 UTC,1,,HawaiiOctober2018,,42.056484,-87.6737576,POINT (-87.6737576 42.056484),bdebedc5-b88c-4b1e-8aa7-9498912fed3a,Tracks,,f4ff0e1c-dae8-4270-9329-41ad4701865d,,https://web.fulcrumapp.com/photos/view?photos=f4ff0e1c-dae8-4270-9329-41ad4701865d,2019-09-05,13:06,162.5,14.047,,,
17f4733f-e577-4834-a3a4-109c0c4cc232,2019-09-05 18:09:16 UTC,2019-09-05 18:16:37 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:04 UTC,2019-09-06 17:08:04 UTC,1,,HawaiiOctober2018,,42.0564781,-87.6737649,POINT (-87.6737649 42.0564781),bbf14955-fbb6-4fa6-9207-790a563ed0c8,Yes,Very Few (1-3),18fb4676-209c-49da-94e6-45451da97607,,https://web.fulcrumapp.com/photos/view?photos=18fb4676-209c-49da-94e6-45451da97607,2019-09-05,13:09,162.700012207031,13.6,,,
efa985e5-4df3-4731-b0f7-481c98bcb43c,2019-09-05 18:18:46 UTC,2019-09-05 18:23:04 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:05 UTC,2019-09-06 17:08:05 UTC,1,,HawaiiOctober2018,,42.056458,-87.6737705,POINT (-87.6737705 42.056458),dea83dc8-34fe-4981-a642-c97d656a2ce2,Yes,Few (4-10),704eaa3a-8c53-44a8-8093-e5df858aaeda,,https://web.fulcrumapp.com/photos/view?photos=704eaa3a-8c53-44a8-8093-e5df858aaeda,2019-09-05,13:18,162.700012207031,12.355,,,
b7ee7f3a-19ac-4be2-82ef-530869d1e593,2019-09-05 18:37:09 UTC,2019-09-05 18:40:00 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:06 UTC,2019-09-06 17:08:06 UTC,1,,HawaiiOctober2018,,42.0564828,-87.6737581,POINT (-87.6737581 42.0564828),cd9faaf7-6817-45fe-a9b6-ce73a7226d57,Yes,Proliferating (25+),5b7d0da2-d269-4f64-bcf9-763989ef757c,,https://web.fulcrumapp.com/photos/view?photos=5b7d0da2-d269-4f64-bcf9-763989ef757c,2019-09-05,13:37,162.700012207031,11.844,,,
d6c8267b-d578-441a-9c43-2df78c0383f3,2019-09-05 18:40:43 UTC,2019-09-05 18:45:06 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:07 UTC,2019-09-06 17:08:07 UTC,1,,HawaiiOctober2018,,42.056483,-87.673769,POINT (-87.673769 42.056483),58fd11d3-45ed-4b1a-8dfe-cd6f21c93e4a,Yes,Few (4-10),da71c072-1828-46e5-a1d2-7db1ff11e7ac,,https://web.fulcrumapp.com/photos/view?photos=da71c072-1828-46e5-a1d2-7db1ff11e7ac,2019-09-05,13:40,162.700012207031,14.072,,,
3671fa0a-d059-4797-b748-d1f856cba262,2019-09-05 18:50:21 UTC,2019-09-05 18:52:34 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:07 UTC,2019-09-06 17:08:07 UTC,1,,HawaiiOctober2018,,42.0564828,-87.6737586,POINT (-87.6737586 42.0564828),64595244-e29f-4867-9402-2995402c261d,Yes,Few (4-10),b1e83777-a4b4-4198-8959-996e49473af0,,https://web.fulcrumapp.com/photos/view?photos=b1e83777-a4b4-4198-8959-996e49473af0,2019-09-05,13:50,162.700012207031,14.17,,,
e7abecf2-9259-4da3-840b-b695e9db7bec,2019-09-05 18:54:58 UTC,2019-09-05 18:58:09 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:08 UTC,2019-09-06 17:08:08 UTC,1,,HawaiiOctober2018,,42.056484,-87.6737569,POINT (-87.6737569 42.056484),ff2618f5-0157-4fe2-bb41-e5af15cc7358,Yes,Very Few (1-3),b9bbe551-e181-45c5-8144-0efc9720e7e8,,https://web.fulcrumapp.com/photos/view?photos=b9bbe551-e181-45c5-8144-0efc9720e7e8,2019-09-05,13:54,162.700012207031,16.84,,,
7c39dba0-7f39-4635-8a61-e59af36d1c84,2019-09-05 19:04:25 UTC,2019-09-05 19:08:35 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:08 UTC,2019-09-06 17:08:08 UTC,1,,HawaiiOctober2018,,42.0564825,-87.6737565,POINT (-87.6737565 42.0564825),7a45172f-2d70-4f8a-b5ba-27a8204855e8,Yes,Few (4-10),0e30c604-f7fb-4e4f-a6e7-04b1c3baf5ab,,https://web.fulcrumapp.com/photos/view?photos=0e30c604-f7fb-4e4f-a6e7-04b1c3baf5ab,2019-09-05,14:04,162.700012207031,13.863,,,
f8f64d79-6113-4ecb-af2d-c4451e3ba1a7,2019-09-05 19:08:55 UTC,2019-09-05 19:16:14 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:09 UTC,2019-09-06 17:08:09 UTC,1,,HawaiiOctober2018,,42.0564795,-87.673767,POINT (-87.673767 42.0564795),54e7bd72-6fa6-49fc-af34-35f8ccb648fc,Yes,Very Few (1-3),496d7743-3cac-49ba-97e5-d4d7f796553e,,https://web.fulcrumapp.com/photos/view?photos=496d7743-3cac-49ba-97e5-d4d7f796553e,2019-09-05,14:08,162.700012207031,14.035,,,
7d0b5a9f-e496-4b20-919e-fc4bae4ac1f0,2019-09-05 19:17:13 UTC,2019-09-05 19:19:55 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:10 UTC,2019-09-06 17:08:10 UTC,1,,HawaiiOctober2018,,42.0564822,-87.6737604,POINT (-87.6737604 42.0564822),55d87939-bc29-4639-a8d2-be897fd94f34,Tracks,,1fedb04c-eaec-406b-8e28-5685763dd340,,https://web.fulcrumapp.com/photos/view?photos=1fedb04c-eaec-406b-8e28-5685763dd340,2019-09-05,14:17,162.700012207031,14.585,,,
3bf025f2-6a4c-48b3-b3a0-582813cdd399,2019-09-05 19:21:02 UTC,2019-09-05 19:27:53 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:10 UTC,2019-09-06 17:08:10 UTC,1,,HawaiiOctober2018,,42.056484,-87.673758,POINT (-87.673758 42.056484),b4d50ec7-b93e-44ca-b91e-9c3657d689b0,Yes,Very Few (1-3),65f9596d-874d-4a8d-a1e6-1dc2f06d6503,,https://web.fulcrumapp.com/photos/view?photos=65f9596d-874d-4a8d-a1e6-1dc2f06d6503,2019-09-05,14:21,162.5,14.155,,,
3dee929a-07e6-462d-9d87-2bd0528afff2,2019-09-05 19:28:06 UTC,2019-09-05 19:29:41 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:10 UTC,2019-09-06 17:08:10 UTC,1,,HawaiiOctober2018,,42.0564827,-87.673763,POINT (-87.673763 42.0564827),ff42a631-5061-4167-82ec-451ec5fede97,No,,c9fabeab-3a82-45b5-a27c-4bdaee96209c,,https://web.fulcrumapp.com/photos/view?photos=c9fabeab-3a82-45b5-a27c-4bdaee96209c,2019-09-05,14:28,162.700012207031,11.841,,,
17ca6f60-69d6-45ec-b3f5-8cad613bcb17,2019-09-05 19:30:47 UTC,2019-09-05 19:35:57 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:11 UTC,2019-09-06 17:08:11 UTC,1,,HawaiiOctober2018,,42.0564826,-87.6737579,POINT (-87.6737579 42.0564826),98e2acb0-5262-4429-99a8-cfb05fe2eb8e,Yes,Very Few (1-3),0c2b196a-abaf-4165-850b-182e50f9a540,,https://web.fulcrumapp.com/photos/view?photos=0c2b196a-abaf-4165-850b-182e50f9a540,2019-09-05,14:30,162.700012207031,14.028,,,
a052eed6-2b8c-4a37-98b7-b31a13fe0b27,2019-09-05 19:35:59 UTC,2019-09-05 19:40:14 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:12 UTC,2019-09-06 17:08:12 UTC,1,,HawaiiOctober2018,,42.0564829,-87.6737581,POINT (-87.6737581 42.0564829),409ceb95-718e-4291-84c8-c837379d4a53,Yes,Few (4-10),bb84c427-c1f4-4222-be10-9c2b3ea09e30,,https://web.fulcrumapp.com/photos/view?photos=bb84c427-c1f4-4222-be10-9c2b3ea09e30,2019-09-05,14:35,162.700012207031,14.217,,,
12a21c2e-2921-442f-9dce-16d436c7e24d,2019-09-06 12:53:49 UTC,2019-09-06 12:57:14 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:13 UTC,2019-09-06 17:08:13 UTC,1,,HawaiiOctober2018,,42.0564839,-87.6737573,POINT (-87.6737573 42.0564839),cadbe35d-bb48-428c-a30a-b824e937dd77,Yes,Few (4-10),09421d33-ce6a-45c9-898f-f7d60401547c,,https://web.fulcrumapp.com/photos/view?photos=09421d33-ce6a-45c9-898f-f7d60401547c,2019-09-06,07:53,162.700012207031,14.085,,,
d6e8d143-e5ed-4b45-9b37-82b25a317865,2019-09-06 12:57:16 UTC,2019-09-06 13:00:56 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:13 UTC,2019-09-06 17:08:13 UTC,1,,HawaiiOctober2018,,42.0564831,-87.6737578,POINT (-87.6737578 42.0564831),adcdf668-6d32-474c-a2b5-e5fa06cd9628,Yes,Very Few (1-3),d46955b6-20f1-450f-9019-d9daa254a0ee,,https://web.fulcrumapp.com/photos/view?photos=d46955b6-20f1-450f-9019-d9daa254a0ee,2019-09-06,07:57,162.5,9.139,,,
a0ec45b1-6816-4afa-b45f-2a905c3d1657,2019-09-06 13:01:04 UTC,2019-09-06 13:03:40 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:14 UTC,2019-09-06 17:08:14 UTC,1,,HawaiiOctober2018,,42.0564834,-87.6737585,POINT (-87.6737585 42.0564834),242b64b8-dc45-443a-80a7-4c59fcb5534d,Tracks,,4bf6d8a5-b619-471b-bb5a-22cbacce5b81,,https://web.fulcrumapp.com/photos/view?photos=4bf6d8a5-b619-471b-bb5a-22cbacce5b81,2019-09-06,08:01,162.700012207031,14.188,,,
896937e6-50a3-4b38-9c18-9c2f9e6dcc60,2019-09-06 13:03:51 UTC,2019-09-06 13:08:40 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:15 UTC,2019-09-06 17:08:15 UTC,1,,HawaiiOctober2018,,42.0564835,-87.6737587,POINT (-87.6737587 42.0564835),edc4dd79-7fc6-42dd-8d2d-15dbc1c26669,Tracks,,ff161edb-af7e-43fd-a97d-b7d41d321669,,https://web.fulcrumapp.com/photos/view?photos=ff161edb-af7e-43fd-a97d-b7d41d321669,2019-09-06,08:03,162.700012207031,14.165,,,
2ee4c3f5-3761-4650-94f6-2fddb58a5f6b,2019-09-06 13:09:51 UTC,2019-09-06 13:12:49 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:15 UTC,2019-09-06 17:08:15 UTC,1,,HawaiiOctober2018,,42.0564845,-87.6737591,POINT (-87.6737591 42.0564845),8ff3f42d-02b1-4057-8469-3b06f39f6e0d,Tracks,,decbed1f-bcb8-43fe-a327-ce112fcf2d02,,https://web.fulcrumapp.com/photos/view?photos=decbed1f-bcb8-43fe-a327-ce112fcf2d02,2019-09-06,08:09,162.700012207031,14.129,,,
1ea395b9-721f-4f8d-aca1-451067f9012f,2019-09-06 13:13:35 UTC,2019-09-06 13:16:39 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:16 UTC,2019-09-06 17:08:16 UTC,1,,HawaiiOctober2018,,42.0564842,-87.6737586,POINT (-87.6737586 42.0564842),5b47fe24-9ae9-45e5-b7da-3f9a4f29b9e9,Yes,Few (4-10),e398583e-d13c-4aa5-be9d-c1f327757767,,https://web.fulcrumapp.com/photos/view?photos=e398583e-d13c-4aa5-be9d-c1f327757767,2019-09-06,08:13,162.700012207031,14.179,,,
082222a7-be5d-4bfd-ab7a-3541c6751d46,2019-09-06 13:17:04 UTC,2019-09-06 13:19:48 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:16 UTC,2019-09-06 17:08:16 UTC,1,,HawaiiOctober2018,,42.0564834,-87.6737589,POINT (-87.6737589 42.0564834),e607afc1-b97c-4b0d-a9cc-e808023ffe9b,Tracks,,e7e99421-1465-465a-abf1-07a98f4ee469,,https://web.fulcrumapp.com/photos/view?photos=e7e99421-1465-465a-abf1-07a98f4ee469,2019-09-06,08:17,162.700012207031,14.281,,,
d864bdaf-371e-4918-8e59-b0bdf14864db,2019-09-06 13:19:52 UTC,2019-09-06 13:23:30 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:17 UTC,2019-09-06 17:08:17 UTC,1,,HawaiiOctober2018,,42.0564802,-87.6737619,POINT (-87.6737619 42.0564802),46fc34db-7d5a-4d90-b9ff-e8c16b22887b,Yes,Few (4-10),d49db511-0c84-41eb-99ab-7464dcbf5930,,https://web.fulcrumapp.com/photos/view?photos=d49db511-0c84-41eb-99ab-7464dcbf5930,2019-09-06,08:19,162.700012207031,14.132,,,
99e83bd2-6c1e-47cf-a84b-59101e897157,2019-09-06 13:30:04 UTC,2019-09-06 13:37:24 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:18 UTC,2019-09-06 17:08:18 UTC,1,,HawaiiOctober2018,,42.056484,-87.6737594,POINT (-87.6737594 42.056484),60de73ad-5c99-4972-ba22-c750acfd5b72,Yes,Very Few (1-3),75cc593f-fce9-4c35-a416-edcccf4f283e,,https://web.fulcrumapp.com/photos/view?photos=75cc593f-fce9-4c35-a416-edcccf4f283e,2019-09-06,08:30,162.700012207031,14.157,,,
2c3d505e-1a06-4966-a1b5-3778bb088dc4,2019-09-06 13:34:39 UTC,2019-09-06 13:40:50 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:18 UTC,2019-09-06 17:08:18 UTC,1,,HawaiiOctober2018,,42.0564838,-87.6737588,POINT (-87.6737588 42.0564838),c2d12129-266b-442c-8cd5-8da65405d844,Tracks,,0bbac81f-4b92-4c8f-a884-bc46b6d67b42,,https://web.fulcrumapp.com/photos/view?photos=0bbac81f-4b92-4c8f-a884-bc46b6d67b42,2019-09-06,08:34,162.700012207031,14.078,,,
0694dae8-8652-4609-9113-6dbc83fd2732,2019-09-06 13:40:52 UTC,2019-09-06 13:48:30 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:18 UTC,2019-09-06 17:08:18 UTC,1,,HawaiiOctober2018,,42.0564834,-87.673758,POINT (-87.673758 42.0564834),873f071c-31d9-4fe6-8467-12e410e401dc,Tracks,,cb68c2e0-7686-4acc-82a7-be0deadfb297,,https://web.fulcrumapp.com/photos/view?photos=cb68c2e0-7686-4acc-82a7-be0deadfb297,2019-09-06,08:40,162.700012207031,14.212,,,
334eb708-2024-4fde-a659-72f271233cf6,2019-09-06 13:48:35 UTC,2019-09-06 13:53:35 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:19 UTC,2019-09-06 17:08:19 UTC,1,,HawaiiOctober2018,,42.0564832,-87.6737591,POINT (-87.6737591 42.0564832),fa3c0fef-b0e7-45de-b5ba-e8f4a68da13d,Yes,Very Few (1-3),60249b1f-d425-465e-8104-4462e76ce01c,,https://web.fulcrumapp.com/photos/view?photos=60249b1f-d425-465e-8104-4462e76ce01c,2019-09-06,08:48,162.700012207031,14.184,,,
e2a9c62a-baf1-4943-a798-48959a8a8d0b,2019-09-06 13:53:37 UTC,2019-09-06 13:56:15 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:19 UTC,2019-09-06 17:08:19 UTC,1,,HawaiiOctober2018,,42.0564845,-87.673769,POINT (-87.673769 42.0564845),4475cdc7-d581-49ff-8bca-97ba92dcfb43,No,,76156ed1-7ff7-4cfd-87a9-54ea6aee05e4,,https://web.fulcrumapp.com/photos/view?photos=76156ed1-7ff7-4cfd-87a9-54ea6aee05e4,2019-09-06,08:53,162.700012207031,14.893,,,
9e62a5c4-5fe3-4e56-93c4-dd0df9859afb,2019-09-06 13:57:08 UTC,2019-09-06 14:03:17 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:20 UTC,2019-09-06 17:08:20 UTC,1,,HawaiiOctober2018,,42.0564832,-87.6737592,POINT (-87.6737592 42.0564832),091c3b42-5b92-4f21-b5b8-0f49fa6933be,Yes,Some (11-25),8a4683ab-d530-40f5-a847-e9c8ce6edc55,,https://web.fulcrumapp.com/photos/view?photos=8a4683ab-d530-40f5-a847-e9c8ce6edc55,2019-09-06,08:57,162.700012207031,14.211,,,
9f2c0e66-8593-498f-a865-cfdb2bfa9126,2019-09-06 14:06:46 UTC,2019-09-06 14:09:49 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:20 UTC,2019-09-06 17:08:20 UTC,1,,HawaiiOctober2018,,42.0564838,-87.6737585,POINT (-87.6737585 42.0564838),66e48a1c-2b33-4cdb-86b0-16242d34ae6e,Yes,Few (4-10),17179a81-8226-4cac-9f9f-ea5516a9ac3e,,https://web.fulcrumapp.com/photos/view?photos=17179a81-8226-4cac-9f9f-ea5516a9ac3e,2019-09-06,09:06,162.700012207031,12.662,,,
ca873e26-a5e1-4ab0-ab66-f3ca08d58594,2019-09-06 14:11:00 UTC,2019-09-06 14:14:29 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:21 UTC,2019-09-06 17:08:21 UTC,1,,HawaiiOctober2018,,42.0564843,-87.673759,POINT (-87.673759 42.0564843),df9b92f9-9d14-4269-89e9-350534d76ca3,Tracks,,daf6397f-d5e0-43e4-a32a-d469d574e59f,,https://web.fulcrumapp.com/photos/view?photos=daf6397f-d5e0-43e4-a32a-d469d574e59f,2019-09-06,09:11,162.700012207031,13.964,,,
aa5bb6e3-9519-4ac0-a514-97fec9fea550,2019-09-06 14:14:33 UTC,2019-09-06 14:17:11 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:21 UTC,2019-09-06 17:08:21 UTC,1,,HawaiiOctober2018,,42.0564837,-87.6737594,POINT (-87.6737594 42.0564837),f9ebf019-dd3e-451e-85fc-c08b3ae8efa2,Tracks,,cb07b5ff-a716-4284-812c-1d94f9ded6a4,,https://web.fulcrumapp.com/photos/view?photos=cb07b5ff-a716-4284-812c-1d94f9ded6a4,2019-09-06,09:14,162.700012207031,14.18,,,
